schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,townname,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
41444,87,45,42,17,1,1,1,1,3,3,8,80,78,8.970000267028809,81,78,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,1,28,0,3,87,26,80.45999908447266,11.5,26,78.04000091552734,7.699999809265137,1,0,0,0,0,3,80.82025909423828,8.960256576538086,78,80.08935546875,7.693589687347412,78,0,NA,NA,1,83006,1
41444,87,45,42,17,1,1,1,1,3,3,8,80,78,8.970000267028809,81,78,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,2,31,0,3,87,27,84.26000213623047,3.700000047683716,27,80.589996337890625,3.700000047683716,1,0,0,0,0,3,80.82025909423828,8.960256576538086,78,80.08935546875,7.693589687347412,78,0,NA,NA,1,83006,1
41444,87,45,42,17,1,1,1,1,3,3,8,80,78,8.970000267028809,81,78,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,3,28,0,3,87,25,77.4800033569336,12,25,81.68000030517578,12,1,0,0,0,0,3,80.82025909423828,8.960256576538086,78,80.08935546875,7.693589687347412,78,0,NA,NA,1,83006,1
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,1,35,0,6,189,32,75.160003662109375,12.5,32,76.12999725341797,6.300000190734863,1,0,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,0,NA,NA,13,79004,13
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,3,36,0,6,189,35,80.62999725341797,11.399999618530273,35,79.88999938964844,11.399999618530273,1,0,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,0,NA,NA,13,79004,13
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,4,25,0,6,189,24,79.41999816894531,20.799999237060547,24,84.70999908447266,0,1,0,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,0,NA,NA,13,79004,13
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,5,25,0,6,189,22,63.27000045776367,50,22,71.94999694824219,22.700000762939453,1,0,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,0,NA,NA,13,79004,13
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,6,31,0,6,189,30,67.470001220703125,26.700000762939453,30,75.12999725341797,13.300000190734863,1,0,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,0,NA,NA,13,79004,13
41445,189,108,81,24,2,1,1,,6,6,11,78,179,20.670000076293945,75,179,79004,„…—š ‡š”,12,13,4,2,37,0,6,189,36,79.8808364868164,13.90916633605957,36,79.440277099609375,13.05555534362793,NA,1,0,1,0,6,73.77125549316406,22.372028350830078,143,77.63741302490234,10.48251724243164,143,1,36,36,13,79004,13
41447,32,17,15,6,2,1,1,,1,1,10,84,31,29.030000686645508,79,31,12245,˜‰€‰ <81>‹…‹,12,0,4,1,32,0,1,32,31,78.61000061035156,29,30,84.06999969482422,10,1,0,0,0,0,1,78.61000061035156,29,31,84.06999969482422,10,30,0,NA,NA,0,12245,0
41448,74,39,35,18,1,1,1,,2,2,11,69,61,24.6200008392334,70,65,74005,„‰<90>š<90>,11,8,4,1,37,0,2,74,37,68.91999816894531,27,34,68.70999908447266,5.900000095367432,1,0,0,1,0,2,68.91999816894531,27,37,68.70999908447266,5.900000095367432,34,0,NA,NA,8,74005,8
41448,74,39,35,18,1,1,1,,2,2,11,69,61,24.6200008392334,70,65,74005,„‰<90>š<90>,11,8,4,2,37,0,2,74,28,71.42713928222656,21.475000381469727,27,69.36518859863281,17.422222137451172,NA,1,0,1,0,2,68.91999816894531,27,37,68.70999908447266,5.900000095367432,34,1,27,28,8,74005,8
41449,34,13,21,7,2,1,1,,1,1,9,76,33,17.649999618530273,81,34,69005,€<81>‘ ˜”‹,12,13,4,1,34,0,1,34,34,81.029998779296875,17.600000381469727,33,75.76000213623047,9.100000381469727,1,0,0,0,0,1,81.029998779296875,17.600000381469727,34,75.76000213623047,9.100000381469727,33,0,NA,NA,13,69005,13
41450,94,59,35,18,1,1,1,,4,3,4,85,77,12.989999771118164,81,77,12245,˜‰€‰ <81>‹…‹,11,1,4,1,26,0,3,84,25,78.839996337890625,12,25,84.63999938964844,0,1,0,0,1,0,3,80.28226470947266,11.313207626342773,53,86.28596496582031,1.9211539030075073,52,0,NA,NA,1,12245,1
41450,94,59,35,18,1,1,1,,4,3,4,85,77,12.989999771118164,81,77,12245,˜‰€‰ <81>‹…‹,11,1,4,2,30,0,3,84,28,81.56999969482422,10.699999809265137,27,87.80999755859375,3.700000047683716,1,0,0,1,0,3,80.28226470947266,11.313207626342773,53,86.28596496582031,1.9211539030075073,52,0,NA,NA,1,12245,1
41450,94,59,35,18,1,1,1,,4,3,4,85,77,12.989999771118164,81,77,12245,˜‰€‰ <81>‹…‹,11,1,4,3,28,0,3,84,24,82.58499908447266,16.692916870117188,25,82.32520294189453,8.324000358581543,NA,1,0,1,0,3,80.28226470947266,11.313207626342773,53,86.28596496582031,1.9211539030075073,52,1,25,24,1,12245,1
41451,91,52,39,14,1,1,1,,4,3,10,70,81,16.049999237060547,74,81,94003,ƒ…„‰,11,8,4,1,28,0,3,83,27,77.62999725341797,11.100000381469727,27,75.8499984741211,0,1,0,0,0,0,3,73.65666961669922,16.03333282470703,81,69.97333526611328,9.866666793823242,81,0,NA,NA,8,94003,8
41451,91,52,39,14,1,1,1,,4,3,10,70,81,16.049999237060547,74,81,94003,ƒ…„‰,11,8,4,2,28,0,3,83,27,72.93000030517578,14.800000190734863,27,68.8499984741211,11.100000381469727,1,0,0,0,0,3,73.65666961669922,16.03333282470703,81,69.97333526611328,9.866666793823242,81,0,NA,NA,8,94003,8
41451,91,52,39,14,1,1,1,,4,3,10,70,81,16.049999237060547,74,81,94003,ƒ…„‰,11,8,4,3,27,0,3,83,27,70.410003662109375,22.200000762939453,27,65.220001220703125,18.5,1,0,0,0,0,3,73.65666961669922,16.03333282470703,81,69.97333526611328,9.866666793823242,81,0,NA,NA,8,94003,8
41454,16,11,5,4,1,1,1,,1,1,25,67,16,50,62,16,36400,<8f>…˜Ž…™ ‰<90>˜—,11,1,4,1,16,0,1,16,16,61.75,50,16,67.05999755859375,25,1,0,0,0,0,1,61.75,50,16,67.05999755859375,25,16,0,NA,NA,1,36400,1
41455,20,11,9,4,2,1,1,,1,1,20,77,20,15,76,20,35709,Œ€‰˜€,12,11,4,1,20,0,1,20,20,76.4000015258789,15,20,76.9000015258789,20,1,0,0,0,0,1,76.4000015258789,15,20,76.9000015258789,20,20,0,NA,NA,11,35709,11
41456,62,33,29,11,1,1,1,,2,2,0,86,58,3.450000047683716,86,58,2295,„…—š ‰<90>‚,11,6,4,1,31,0,2,62,29,88.720001220703125,3.4000000953674316,29,87.029998779296875,0,1,0,0,1,0,2,88.720001220703125,3.4000000953674316,29,87.029998779296875,0,29,0,NA,NA,6,2295,6
41456,62,33,29,11,1,1,1,,2,2,0,86,58,3.450000047683716,86,58,2295,„…—š ‰<90>‚,11,6,4,2,31,0,2,62,29,83.279998779296875,3.5,29,84.970001220703125,0,NA,1,0,1,0,2,88.720001220703125,3.4000000953674316,29,87.029998779296875,0,29,1,29,29,6,2295,6
41457,85,31,54,13,1,1,1,,3,3,11,76,81,20.479999542236328,75,83,97006,<8f>…˜™„ ƒ…„,11,7,4,1,32,0,3,85,32,72.12999725341797,31.299999237060547,32,76.029998779296875,18.799999237060547,1,0,0,0,0,3,75.05156707763672,20.48915672302246,83,76.08543395996094,11.120987892150879,81,0,NA,NA,7,97006,7
41457,85,31,54,13,1,1,1,,3,3,11,76,81,20.479999542236328,75,83,97006,<8f>…˜™„ ƒ…„,11,7,4,2,27,0,3,85,26,77.62000274658203,11.5,25,76.44000244140625,4,1,0,0,0,0,3,75.05156707763672,20.48915672302246,83,76.08543395996094,11.120987892150879,81,0,NA,NA,7,97006,7
41457,85,31,54,13,1,1,1,,3,3,11,76,81,20.479999542236328,75,83,97006,<8f>…˜™„ ƒ…„,11,7,4,3,26,0,3,85,25,76.12000274658203,16,24,75.79000091552734,8.300000190734863,1,0,0,0,0,3,75.05156707763672,20.48915672302246,83,76.08543395996094,11.120987892150879,81,0,NA,NA,7,97006,7
41458,88,49,39,13,1,1,1,,2,2,16,71,68,32.349998474121094,66,68,35709,Œ€‰˜€,11,6,4,2,44,0,2,88,37,67.13999938964844,24.299999237060547,37,72.51000213623047,13.5,1,0,0,1,0,2,67.13999938964844,24.299999237060547,37,72.51000213623047,13.5,37,0,NA,NA,6,35709,6
41458,88,49,39,13,1,1,1,,2,2,16,71,68,32.349998474121094,66,68,35709,Œ€‰˜€,11,6,4,1,44,0,2,88,31,64.63935852050781,41.958065032958984,31,69.19773864746094,18.983871459960938,NA,1,0,1,0,2,67.13999938964844,24.299999237060547,37,72.51000213623047,13.5,37,1,31,31,6,35709,6
41462,16,9,7,6,2,1,1,,1,1,6,81,16,43.75,71,16,36475,˜‰—‰,12,4,4,1,16,0,1,16,16,70.55999755859375,43.79999923706055,16,81.05999755859375,6.300000190734863,1,0,0,0,0,1,70.55999755859375,43.79999923706055,16,81.05999755859375,6.300000190734863,16,0,NA,NA,4,36475,4
41463,42,24,18,7,1,1,1,,2,2,5,85,41,7.320000171661377,81,41,12732,š…’˜-<8d>‰<81>‹Ž,11,1,4,1,21,0,2,42,21,82.9000015258789,4.800000190734863,21,83.94999694824219,9.5,1,0,0,1,0,2,82.9000015258789,4.800000190734863,21,83.94999694824219,9.5,21,0,NA,NA,1,12732,1
41463,42,24,18,7,1,1,1,,2,2,5,85,41,7.320000171661377,81,41,12732,š…’˜-<8d>‰<81>‹Ž,11,1,4,2,21,0,2,42,20,79.00499725341797,9.965999603271484,20,86.10250091552734,0.2750000059604645,NA,1,0,1,0,2,82.9000015258789,4.800000190734863,21,83.94999694824219,9.5,21,1,20,20,1,12732,1
41468,42,24,18,11,2,1,1,,2,2,5,82,39,10,77,40,83006,<8f>…‰–Œ <8f>…™€˜,12,4,4,1,21,0,2,42,19,79.94999694824219,10.5,18,85.5,5.599999904632568,1,0,0,0,0,2,76.85250091552734,9.975000381469727,40,82.1561508178711,5.169230937957764,39,0,NA,NA,4,83006,4
41468,42,24,18,11,2,1,1,,2,2,5,82,39,10,77,40,83006,<8f>…‰–Œ <8f>…™€˜,12,4,4,2,21,0,2,42,21,74.05000305175781,9.5,21,79.29000091552734,4.800000190734863,1,0,0,0,0,2,76.85250091552734,9.975000381469727,40,82.1561508178711,5.169230937957764,39,0,NA,NA,4,83006,4
51002,167,77,90,18,1,2,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,1,30,0,5,156,29,53.59000015258789,37.900001525878906,29,62.16999816894531,34.5,1,0,1,1,5,5,59.64706039428711,34.46050262451172,119,64.06847381591797,23.73050880432129,118,0,NA,NA,17,24000,17
51002,167,77,90,18,1,2,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,2,32,0,5,156,30,71.69999694824219,20,30,67.37000274658203,16.700000762939453,1,0,1,1,5,5,59.64706039428711,34.46050262451172,119,64.06847381591797,23.73050880432129,118,0,NA,NA,17,24000,17
51002,167,77,90,18,1,2,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,3,32,0,5,156,31,55.47999954223633,45.20000076293945,31,64.029998779296875,12.899999618530273,1,0,1,1,5,5,59.64706039428711,34.46050262451172,119,64.06847381591797,23.73050880432129,118,0,NA,NA,17,24000,17
51002,167,77,90,18,1,2,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,5,33,0,5,156,29,57.689998626708984,34.5,28,62.540000915527344,32.099998474121094,1,0,1,1,5,5,59.64706039428711,34.46050262451172,119,64.06847381591797,23.73050880432129,118,0,NA,NA,17,24000,17
51002,167,77,90,18,1,2,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,4,29,0,5,156,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,5,59.64706039428711,34.46050262451172,119,64.06847381591797,23.73050880432129,118,1,NA,NA,17,24000,17
51004,65,31,34,13,1,2,1,5,2,2,26,59,57,71.93000030517578,59,57,24000,„ƒ…„‰ ˜…€,11,33,4,2,32,0,2,65,27,66.410003662109375,66.69999694824219,27,61.11000061035156,18.5,1,0,0,1,0,2,66.410003662109375,66.69999694824219,27,61.11000061035156,18.5,27,0,NA,NA,33,24000,33
51004,65,31,34,13,1,2,1,5,2,2,26,59,57,71.93000030517578,59,57,24000,„ƒ…„‰ ˜…€,11,33,4,1,33,0,2,65,30,52.33100128173828,76.63700103759766,30,57.10100173950195,32.75,NA,1,0,1,0,2,66.410003662109375,66.69999694824219,27,61.11000061035156,18.5,27,1,30,30,33,24000,33
51005,91,48,43,20,2,2,1,5,3,3,32,59,85,60,53,85,24000,„ƒ…„‰ ˜…€,12,31,4,1,33,0,3,91,31,56.810001373291016,58.099998474121094,31,58,35.5,1,0,0,0,0,3,53.21200180053711,60.00470733642578,85,59.17647171020508,31.75882339477539,85,0,NA,NA,31,24000,31
51005,91,48,43,20,2,2,1,5,3,3,32,59,85,60,53,85,24000,„ƒ…„‰ ˜…€,12,31,4,2,29,0,3,91,29,49.790000915527344,51.70000076293945,29,58,31,1,0,0,0,0,3,53.21200180053711,60.00470733642578,85,59.17647171020508,31.75882339477539,85,0,NA,NA,31,24000,31
51005,91,48,43,20,2,2,1,5,3,3,32,59,85,60,53,85,24000,„ƒ…„‰ ˜…€,12,31,4,3,29,0,3,91,25,52.720001220703125,72,25,62,28,1,0,0,0,0,3,53.21200180053711,60.00470733642578,85,59.17647171020508,31.75882339477539,85,0,NA,NA,31,24000,31
51006,42,19,23,8,2,2,1,5,2,2,36,54,36,61.540000915527344,48,39,24000,„ƒ…„‰ ˜…€,12,25,4,1,20,0,2,42,20,45.95000076293945,60,19,56.04999923706055,47.400001525878906,1,0,0,0,0,2,47.46025466918945,61.55897521972656,39,53.72194290161133,36.113887786865234,36,0,NA,NA,25,24000,25
51006,42,19,23,8,2,2,1,5,2,2,36,54,36,61.540000915527344,48,39,24000,„ƒ…„‰ ˜…€,12,25,4,2,22,0,2,42,19,49.04999923706055,63.20000076293945,17,51.119998931884766,23.5,1,0,0,0,0,2,47.46025466918945,61.55897521972656,39,53.72194290161133,36.113887786865234,36,0,NA,NA,25,24000,25
51007,87,50,37,20,1,1,1,2,3,2,7,79,70,28.170000076293945,67,71,5652,˜…†€,11,7,4,2,37,0,2,76,37,65.220001220703125,35.099998474121094,36,77.69000244140625,8.300000190734863,1,0,0,1,0,2,65.220001220703125,35.099998474121094,37,77.69000244140625,8.300000190734863,36,0,NA,NA,7,5652,7
51007,87,50,37,20,1,1,1,2,3,2,7,79,70,28.170000076293945,67,71,5652,˜…†€,11,7,4,1,39,0,2,76,34,68.93705749511719,20.628528594970703,34,80.3870620727539,5.623529434204102,NA,1,0,1,0,2,65.220001220703125,35.099998474121094,37,77.69000244140625,8.300000190734863,36,1,34,34,7,5652,7
51008,12,6,6,6,2,1,1,5,1,1,11,74,9,0,82,9,5652,˜…†€,12,31,4,1,12,0,1,12,9,82.11000061035156,0,9,74.220001220703125,11.100000381469727,1,0,0,0,0,1,82.11000061035156,0,9,74.220001220703125,11.100000381469727,9,0,NA,NA,31,5652,31
51009,24,12,12,8,1,1,1,1,1,1,23,68,22,40.90999984741211,55,22,61002,—˜<81> ‰<90><81>,11,11,4,1,24,0,1,24,22,55.40999984741211,40.900001525878906,22,67.5,22.700000762939453,1,0,0,0,0,1,55.40999984741211,40.900001525878906,22,67.5,22.700000762939453,22,0,NA,NA,11,61002,11
51010,44,25,19,17,1,1,1,3,2,1,26,64,35,45.709999084472656,60,35,61002,—˜<81> ‰<90><81>,11,27,4,1,38,0,1,38,35,59.540000915527344,45.70000076293945,35,64.4000015258789,25.700000762939453,1,0,0,0,0,1,59.540000915527344,45.70000076293945,35,64.4000015258789,25.700000762939453,35,0,NA,NA,27,61002,27
51011,94,53,41,22,1,1,1,4,4,3,11,70,76,23.3799991607666,70,77,61002,—˜<81> ‰<90><81>,11,18,4,1,28,0,3,84,23,70.38999938964844,30.399999618530273,23,69.5199966430664,17.399999618530273,1,0,0,0,0,3,70.4671401977539,23.363636016845703,77,70.0267105102539,10.514473915100098,76,0,NA,NA,18,61002,18
51011,94,53,41,22,1,1,1,4,4,3,11,70,76,23.3799991607666,70,77,61002,—˜<81> ‰<90><81>,11,18,4,2,29,0,3,84,28,72.31999969482422,28.600000381469727,27,71.62999725341797,3.700000047683716,1,0,0,0,0,3,70.4671401977539,23.363636016845703,77,70.0267105102539,10.514473915100098,76,0,NA,NA,18,61002,18
51011,94,53,41,22,1,1,1,4,4,3,11,70,76,23.3799991607666,70,77,61002,—˜<81> ‰<90><81>,11,18,4,3,27,0,3,84,26,68.54000091552734,11.5,26,68.80999755859375,11.5,1,0,0,0,0,3,70.4671401977539,23.363636016845703,77,70.0267105102539,10.514473915100098,76,0,NA,NA,18,61002,18
51012,24,12,12,14,1,1,1,1,1,1,18,72,17,23.530000686645508,67,17,61002,—˜<81> ‰<90><81>,11,7,4,1,24,0,1,24,17,66.589996337890625,23.5,17,71.76000213623047,17.600000381469727,1,0,0,0,0,1,66.589996337890625,23.5,17,71.76000213623047,17.600000381469727,17,0,NA,NA,7,61002,7
51014,53,53,0,11,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,1,19,0,2,40,18,59,61.099998474121094,18,72.779998779296875,11.100000381469727,1,0,1,0,2,2,59.605262756347656,60.521053314208984,38,75.332305908203125,10.2384614944458,39,0,NA,NA,19,61002,19
51014,53,53,0,11,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,4,2,21,0,2,40,20,60.150001525878906,60,21,77.5199966430664,9.5,1,0,1,0,2,2,59.605262756347656,60.521053314208984,38,75.332305908203125,10.2384614944458,39,0,NA,NA,19,61002,19
51015,36,18,18,16,2,1,1,5,1,1,28,58,25,64,62,25,61002,—˜<81> ‰<90><81>,12,34,4,1,36,0,1,36,25,62,64,25,58,28,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,34,61002,34
51016,76,0,76,18,2,1,1,2,2,2,3,77,75,46.66999816894531,68,75,61002,—˜<81> ‰<90><81>,12,10,4,1,39,0,2,76,38,70.18000030517578,39.5,38,79.31999969482422,2.5999999046325684,1,0,0,0,0,2,68.408935546875,46.702667236328125,75,77.0161361694336,2.6493332386016846,75,0,NA,NA,10,61002,10
51016,76,0,76,18,2,1,1,2,2,2,3,77,75,46.66999816894531,68,75,61002,—˜<81> ‰<90><81>,12,10,4,2,37,0,2,76,37,66.589996337890625,54.099998474121094,37,74.6500015258789,2.700000047683716,1,0,0,0,0,2,68.408935546875,46.702667236328125,75,77.0161361694336,2.6493332386016846,75,0,NA,NA,10,61002,10
51018,15,10,5,11,2,1,1,5,1,1,29,60,14,78.56999969482422,56,14,61002,—˜<81> ‰<90><81>,12,52,4,1,15,0,1,15,14,56,78.56999969482422,14,60,29,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,52,61002,52
51019,60,36,24,14,2,1,1,1,2,2,3,82,58,13.789999961853027,76,58,61002,—˜<81> ‰<90><81>,12,2,4,1,24,0,2,60,36,78.58000183105469,13.899999618530273,36,82.86000061035156,5.599999904632568,1,0,0,0,0,2,76.10310363769531,13.78620719909668,58,82.15447998046875,3.4758620262145996,58,0,NA,NA,2,61002,2
51019,60,36,24,14,2,1,1,1,2,2,3,82,58,13.789999961853027,76,58,61002,—˜<81> ‰<90><81>,12,2,4,2,36,0,2,60,22,72.05000305175781,13.600000381469727,22,81,0,1,0,0,0,0,2,76.10310363769531,13.78620719909668,58,82.15447998046875,3.4758620262145996,58,0,NA,NA,2,61002,2
51020,24,15,9,11,2,1,1,5,1,1,27,70,15,55,53,20,61002,—˜<81> ‰<90><81>,12,34,4,1,24,0,1,24,20,52.900001525878906,55,15,70.06999969482422,26.700000762939453,1,0,0,0,0,1,52.900001525878906,55,20,70.06999969482422,26.700000762939453,15,0,NA,NA,34,61002,34
51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.149999618530273,74,135,62000,<8d>‰ š<81>,11,9,4,1,36,0,4,143,33,74.79000091552734,33.29999923706055,33,77.81999969482422,6.099999904632568,1,0,0,0,0,4,73.92540740966797,28.139999389648438,135,77.99156951904297,8.958209037780762,134,0,NA,NA,9,62000,9
51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.149999618530273,74,135,62000,<8d>‰ š<81>,11,9,4,2,36,0,4,143,33,69.910003662109375,30.299999237060547,32,78.44000244140625,3.0999999046325684,1,0,0,0,0,4,73.92540740966797,28.139999389648438,135,77.99156951904297,8.958209037780762,134,0,NA,NA,9,62000,9
51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.149999618530273,74,135,62000,<8d>‰ š<81>,11,9,4,3,36,0,4,143,35,78.30999755859375,17.100000381469727,35,81.30999755859375,5.699999809265137,1,0,0,0,0,4,73.92540740966797,28.139999389648438,135,77.99156951904297,8.958209037780762,134,0,NA,NA,9,62000,9
51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.149999618530273,74,135,62000,<8d>‰ š<81>,11,9,4,4,35,0,4,143,34,72.470001220703125,32.400001525878906,34,74.31999969482422,20.600000381469727,1,0,0,0,0,4,73.92540740966797,28.139999389648438,135,77.99156951904297,8.958209037780762,134,0,NA,NA,9,62000,9
51022,62,34,28,21,1,1,1,4,2,2,14,66,44,81.62999725341797,59,49,62000,<8d>‰ š<81>,11,34,4,1,30,0,2,62,25,54.400001525878906,96,25,59,24,1,0,0,0,0,2,57.25057601928711,82.70769500732422,52,61.57538604736328,21.144229888916016,52,0,NA,NA,34,62000,34
51022,62,34,28,21,1,1,1,4,2,2,14,66,44,81.62999725341797,59,49,62000,<8d>‰ š<81>,11,34,4,2,32,0,2,62,27,59.88999938964844,70.4000015258789,27,63.959999084472656,18.5,1,0,0,0,0,2,57.25057601928711,82.70769500732422,52,61.57538604736328,21.144229888916016,52,0,NA,NA,34,62000,34
51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,<8d>‰ š<81>,11,10,4,2,39,0,3,116,38,63.7599983215332,36.79999923706055,38,64.68000030517578,15.800000190734863,1,0,0,1,0,3,64.41120147705078,35.961334228515625,75,65.37066650390625,17.329334259033203,75,0,NA,NA,10,62000,10
51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,<8d>‰ š<81>,11,10,4,3,37,0,3,116,37,65.08000183105469,35.099998474121094,37,66.08000183105469,18.899999618530273,1,0,0,1,0,3,64.41120147705078,35.961334228515625,75,65.37066650390625,17.329334259033203,75,0,NA,NA,10,62000,10
51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,<8d>‰ š<81>,11,10,4,1,40,0,3,116,37,75.27459716796875,2.781081199645996,36,76.56111145019531,7.063889026641846,NA,1,0,1,0,3,64.41120147705078,35.961334228515625,75,65.37066650390625,17.329334259033203,75,1,36,37,10,62000,10
51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.16999816894531,63,106,62000,<8d>‰ š<81>,11,17,4,1,31,0,4,122,28,74.04000091552734,25,28,73.5,17.899999618530273,1,0,0,1,0,4,68.00190734863281,39.30476379394531,84,67.36536407470703,26.83414649963379,82,0,NA,NA,17,62000,17
51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.16999816894531,63,106,62000,<8d>‰ š<81>,11,17,4,3,29,0,4,122,24,65.95999908447266,50,24,70.54000091552734,20.799999237060547,1,0,0,1,0,4,68.00190734863281,39.30476379394531,84,67.36536407470703,26.83414649963379,82,0,NA,NA,17,62000,17
51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.16999816894531,63,106,62000,<8d>‰ š<81>,11,17,4,4,32,0,4,122,32,64.25,43.79999923706055,30,59.099998474121094,40,1,0,0,1,0,4,68.00190734863281,39.30476379394531,84,67.36536407470703,26.83414649963379,82,0,NA,NA,17,62000,17
51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.16999816894531,63,106,62000,<8d>‰ š<81>,11,17,4,2,30,0,4,122,22,43.901817321777344,77.20091247558594,20,50.20199966430664,48.08000183105469,NA,1,0,1,0,4,68.00190734863281,39.30476379394531,84,67.36536407470703,26.83414649963379,82,1,20,22,17,62000,17
51026,39,22,17,19,1,1,1,2,2,2,42,59,31,54.84000015258789,57,31,62000,<8d>‰ š<81>,11,18,4,1,21,0,2,39,18,58.61000061035156,55.599998474121094,18,59.279998779296875,38.900001525878906,1,0,0,1,0,2,58.61000061035156,55.599998474121094,18,59.279998779296875,38.900001525878906,18,0,NA,NA,18,62000,18
51026,39,22,17,19,1,1,1,2,2,2,42,59,31,54.84000015258789,57,31,62000,<8d>‰ š<81>,11,18,4,2,18,0,2,39,13,54.77077102661133,53.78769302368164,13,58.612308502197266,46.29230880737305,NA,1,0,1,0,2,58.61000061035156,55.599998474121094,18,59.279998779296875,38.900001525878906,18,1,13,13,18,62000,18
51027,69,38,31,17,2,1,1,5,4,2,20,63,49,50,61,50,62000,<8d>‰ š<81>,12,42,4,1,24,0,2,50,24,67.25,41.70000076293945,24,61.83000183105469,16.700000762939453,1,0,0,0,0,2,61.04119873046875,50.02000045776367,50,63.488162994384766,20.424489974975586,49,0,NA,NA,42,62000,42
51027,69,38,31,17,2,1,1,5,4,2,20,63,49,50,61,50,62000,<8d>‰ š<81>,12,42,4,2,26,0,2,50,26,55.310001373291016,57.70000076293945,25,65.08000183105469,24,1,0,0,0,0,2,61.04119873046875,50.02000045776367,50,63.488162994384766,20.424489974975586,49,0,NA,NA,42,62000,42
